"site_no","AREA","Lb","X1","Wb","POR","ALPHA","BETA","Ks","Kb","Kz","Qthresh","Rs","Rb1","Rb2","Prec","Frac4Rise","Error"
"01472810",150272000,9110.34397152978,4143.87161800102,964.369293652429,0.15,0.0067823062604989,4.38233827005087,679.621570957631,873.681094647259,0.204478912698057,193305.012744265,-0.169914911158026,-0.0919571215953319,-0.0129302727430749,4893.79779099405,0.05,0.00873177534071696
"01473000",714240000,25828.3447282894,195.815351329544,920.849162581289,0.15,0.00707187911094545,14.4765954589844,3488.81754586687,316.437227020213,0.0816988770935426,127238.742565846,-0.287994279767575,-0.056264746164494,-0.00665559156933358,11745.1146983858,0.05,0.0554976628586858
"01473120",137472000,10835.1780308904,5348.84540346756,899.104339636596,0.15,0.00215581333623253,4.0135169307391,512.550800474577,2476.28322727992,0.151298694880476,36703.4834324554,-0.433008709042159,-0.0805625163986634,-0.0129254835857259,856.41461342396,0.05,0.057967610619659
"01473169",53248000,13326.3963659435,17.9961125466114,461.600964068575,0.15,0.00500342199335983,10.0597578260762,959.976377871235,4.56336706424765,0.123256919709399,26915.8878504673,-0.649815133324038,-0.0162518929497773,-0.000100050033358353,2300.08496176721,0.05,0.0157043430330348
"01473500",4505600000,131705.07039808,101.632402921421,2055.74667767231,0.15,0.00724138150690476,15.3948446655273,8643.13420397571,682.521725593711,0.201669624858501,1235194.5624469,-0.268799483223109,-0.0519336313433902,-0.0112210076733163,96652.5063721327,0.05,0.0435453021279302
"01473900",104448000,13854.3010523883,226.986601616366,695.578751895912,0.15,0.00871609129698077,19.7,4167.06433192934,122.844843519277,0.206515867472333,31809.6856414613,-0.62622525865666,-0.0433393883633173,-0.0077819352353358,3009.68564146134,0.05,0.0411062132114391
"01473950",137216000,14256.4775558693,264.486495831489,621.490209160302,0.15,0.00296344709621323,10.91625,377.579780656282,262.897866950742,0.0942856507317694,80747.6635514018,-0.382529881075109,-0.0425147802566588,-0.0117776548910425,3425.65845369584,0.05,0.00812080251985257
"01474000",163840000,6852.6051842122,13.8310007142265,1671.03387552564,0.15,0.00616220190169765,0.71933429183424,15588.1004360382,468.211701701699,0.448994855051177,73406.9668649108,-0.454059147887926,-0.0339507140316368,-0.00632959653294082,5138.48768054375,0.05,0.0323710853089599
"01474500",4846080000,83451.8478005123,271.013623135327,2455.89956767427,0.15,0.00771346110271716,6.2,8687.23881796189,4468.32003923557,0.158912997890143,1519524.21410366,-0.232634762311495,-0.0521338204155079,-0.012574051987878,77033.2710280374,0.05,0.0428297972260537
"01475001",15974400,8393.83281946745,169.978833458902,351.751706686995,0.15,0.00639744243629343,1,46.5809085418232,1962.96729987594,0.218869360202343,29362.7867459643,-0.267254054204776,-0.0251314428280905,-0.000100050033358353,1296.85641461343,0.05,0.00480164298082199
"01475300",13184000,5050.93458816599,160.040729763922,216.051814129849,0.15,0.00622751624219967,16.29,498.089017431675,32.5028752719684,0.135264140262971,4159.72812234495,-0.486809012377014,-0.0299242894852858,-0.00425596144187967,318.096856414613,0.05,0.0346198444206124
"01475510",95744000,12610.4610994619,196.735567049287,648.636028722299,0.15,0.00739523223400644,14.9,4331.00509171634,56.3564111458051,0.137458025247282,31809.6856414613,-0.614645306155114,-0.0287682072451781,-0.00408219945202542,2691.58878504673,0.05,0.0344890864563267
"01475530",12236800,5294.75874989333,105.257841737402,201.232017831446,0.15,0.00664820062029503,1,671.543343358078,1458.0801001926,0.144978215942908,4159.72812234495,-0.789521284086612,-0.0214147988405629,-0.00377781845443403,396.446559048428,0.05,0.0215376074450329
"01475548",50944000,127130.115440801,111444.175002692,353.191073811924,0.15,0.00135419147473303,32.9894841447303,120.735385437674,191.443690659007,0.163363273908263,20040.1019541207,-0.503066871164684,-0.0258234871125481,-0.00504435049701777,1252.81223449447,0.05,0.0152050970490434
"01475550",56320000,8156.38375452245,687.51958686723,606.280887246026,0.15,0.00428227352722879,1.28369278584518,16.1056007210719,961.458261043687,0.10347783310865,38661.002548853,-0.586353014543243,-0.0259511195485084,-0.00502912902956988,1198.98045879354,0.05,0.00409848085334952
"01475850",40448000,8515.33945309825,258.963601707652,406.89724585796,0.15,0.00605034234790964,17.8,862.45370496171,42.3116306095102,0.151023477723863,30341.5463041631,-0.532659742466499,-0.0287682072451782,-0.0054918647460494,734.069668649108,0.05,0.0117861126883692
"01476480",78080000,11872.0608777363,293.97240216821,394.411910991522,0.15,0.00742139908383937,14.8,873.040160679894,75.4233496263101,0.125253774484774,44536.0067969414,-0.438023636836601,-0.0340444874818692,-0.00681626514309631,1247.91843670348,0.05,0.0193993898804784
"01477000",156416000,13886.093229237,240.302103805065,595.80239740341,0.15,0.00613668181785035,19.173,968.632747832592,38.8782750322583,0.139520358402603,126167.000849618,-0.46527797318924,-0.0304807321977249,-0.0055120643308005,4101.98130841122,0.05,0.0156655386520911
"01477120",68864000,5601.30167817338,435.109866648902,800.848093931257,0.15,0.00379154531355526,1.67445400145344,2332.24407067769,1982.60985306812,0.142462771124587,29362.7867459643,-0.354999167008188,-0.0251314428280905,-0.000100050033358353,2030.92608326253,0.05,0.0230793599719289
"01477800",19097600,5643.06126264812,3016.80747953503,335.025833988333,0.15,0.00628203436108135,4.13414967671057,6312.15551024241,1559.17567700399,0.145833450412096,1321.32540356839,-0.693436281464215,-0.0597837000755622,-0.00800427076735376,94.9886151231944,0.05,0.0577927818018843
"01478000",52480000,13642.3740505786,236.16268171882,236.7429052933,0.15,0.00972933442060776,19.9,1233.80768790813,87.5766829450563,0.139616724796674,12234.4944774851,-0.549306144334045,-0.0348306694268217,-0.00512932943875495,489.379779099405,0.05,0.0328343907750967
"01478040",103936000,14930.751866618,6175.82854779582,410.249256349359,0.15,0.00770731157685832,9.44399725063683,3154.59589388729,1562.90037545564,0.0848724212249395,16589.9745114699,-0.465138486924441,-0.0890972923889863,-0.00905352730513658,807.476635514018,0.05,0.0457167498268131
"01478120",28928000,7563.81099942849,210.003699159366,431.926933934153,0.15,0.00427882399651773,12.32,404.160602162565,37.4615683737314,0.159740262356906,24468.9889549702,-0.346573590279971,-0.0201496118538319,-0.00482651642649551,924.927782497877,0.05,0.00742199301621639
"01478137",3430400,3094.39368984145,107.708088449129,151.876528668007,0.15,0.00727569575568895,1,150.1271691415,2137.78710798073,0.131312265968358,2446.89889549702,-0.346573590279972,-0.0916290731874156,-0.025704510298989,70.9600679694138,0.05,0.0154083441197658
"01478245",151552000,32934.5840008697,14501.7199228825,648.931035612265,0.15,0.00266679961852197,6.04093880460645,488.338118395424,6671.41629413943,0.125900398971517,99588.7850467288,-0.469215742755245,-0.0253780520776097,-0.00519881946201228,2813.44435004248,0.05,0.014332010690323
"01478650",176640000,17558.8577940787,203.226165522142,608.660135357179,0.15,0.00676654030152888,19.2,2468.7647744641,67.4325538113251,0.146134337856826,58725.5734919286,-0.423648930193601,-0.028163178173318,-0.00465200156348969,2324.55395072218,0.05,0.0236913000128758
"01479000",228096000,20429.1956236985,199.155481976972,630.888085040192,0.15,0.00686867883512934,11.3925,2614.6348902236,111.947500091179,0.166295950240922,85641.461342396,-0.413339286592236,-0.0292262185236089,-0.00547707784012335,4159.72812234495,0.05,0.0243125095285266
"01479197",9369600,7433.45359819594,4408.67230650735,254.195359188024,0.15,0.00419500671626063,4.01470000127238,190.653804940805,768.2616214381,0.108009213778162,5872.55734919286,-0.730848344618462,-0.0563578343137851,-0.00844211516339178,39.1503823279524,0.05,0.00348692154615859
"01479676",76800,1436.48484023584,391.499629747448,94.9473024251996,0.15,0.00469680129186204,0.911237687497597,3.77881657578489,145.393400831406,0.14395371061958,48.9379779099405,-0.999699417003145,-0.0287682072451777,-0.000100050033358353,24.4689889549702,0.05,0.0268442970903772
"01479678",179200,8463.58619680665,355.660778792272,21.0566933537447,0.15,0.00946622427600436,1.26759393183225,8.84779273394716,88.7080949299164,0.0665212606337244,48.9379779099405,-0.346573590279971,-0.0223143551314213,-0.000100050033358353,24.4689889549702,0.05,0.0315270155046238
"01479820",72448000,11620.5130385243,182.71250187184,461.566872406687,0.15,0.00747962832785191,11.5275,1208.13233651599,51.198975542339,0.128524515565739,30341.5463041631,-0.468461871684788,-0.0237754898495273,-0.00328114680788921,1561.17043330501,0.05,0.0220293166849522
"01480000",120320000,11185.9731310093,912.344714321016,3265.48588231532,0.15,0.000190569127646821,3.44722306971597,102951.36822648,3822.43259224547,0.129216076226103,88088.3602378926,-0.405465108108163,-0.0251314428280906,-0.00506895077646442,3180.96856414613,0.05,0.011715397181823
"01480015",134144000,13333.0860514736,210.917915790977,581.275713510621,0.15,0.00517037716941261,18.27,811.304364843654,35.0243490513795,0.130615758100022,90535.2591333902,-0.490414626505859,-0.0253195896380615,-0.00559595374622647,3425.65845369584,0.05,0.0137443262831392
"01480095",13414400,5467.76477007626,205.315351717669,187.88814429992,0.15,0.00704078251933108,21.89,1270.78647256822,46.0783838643,0.141125101915378,3670.34834324554,-0.845535652695994,-0.0475423696715074,-0.00571584138399472,107.66355140187,0.05,0.0336788214300142
"01480300",47872000,133777.543261958,117324.310496965,334.295449558223,0.15,0.00205406568005027,31.3366033684636,173.232769588056,1288.64165357827,0.150210643530163,30830.9260832625,-0.404764664379327,-0.0325422400434628,-0.00540672212702764,907.359048428206,0.05,0.0120644452346333
"01480400",11648000,6740.78255743617,102.41374178991,469.445022885643,0.15,0.00217706458953897,1,116.835619248959,15.0308507897299,0.300594514096343,2936.27867459643,-0.120072467591586,-0.034994568178255,-0.000100050033358353,293.627867459643,0.05,0.0632930766290418
"01480500",117248000,14832.1944302007,255.457018999123,505.86685606643,0.15,0.00772298916239946,18.6,1968.10410528585,104.204072807219,0.141144579951222,33194.6304163127,-0.371929318160539,-0.0340926586970595,-0.00571584138399475,1933.05012744265,0.05,0.0253224125381456
"01480617",140800000,16738.4031174483,257.170646113976,515.60718717135,0.15,0.00691910894430711,10.1,1363.14675731048,136.727412766114,0.125737506943107,73406.9668649108,-0.346573590279964,-0.0325862057509195,-0.00655751626104165,3694.81733220051,0.05,0.0196800153457459
"014806318",28672000,5444.39979208207,139.318271556222,666.641305683861,0.15,0.0056043496195101,14.2428125,486.590748754808,22.198884500719,0.108506683855938,10766.355140187,-0.464653049993119,-0.0151186327863244,-0.00337373251725946,1003.22854715378,0.05,0.00963409840766324
"01480637",1536000,2453.00719219051,84.0417317807905,193.464006134096,0.15,0.0200853314174526,0.95,93.4024743079308,1133.00785327401,0.125215101449538,929.821580288871,-0.28119871544865,-0.0223143551314207,-0.00996051040872024,53.8317757009346,0.05,0.0120574894803285
"01480638",16358400,5262.77664755162,195.987245236134,345.475843479242,0.15,0.0109189636843278,19.2,438.494806440099,35.0284287067642,0.152241671381317,4331.01104502973,-0.400405884737441,-0.0251373461900572,-0.00656909756577781,460.26168224299,0.05,0.0320988456292087
"01480675",21939200,5113.9620246881,800.517879216696,315.752411465338,0.15,0.00973286635196107,1.86045498259712,1005.15246160884,2365.52179406684,0.135800887723821,10154.6304163126,-0.30951960420311,-0.0492476485097793,-0.00821282141645574,156.16108751062,0.05,0.0244012497356882
"01480685",51968000,8764.52521423057,413.44614648496,398.375015784826,0.15,0.00425065061145083,1.1793083895592,230.42020070977,493.63747563786,0.152911886400934,9861.00254885301,-0.0432615707876743,-0.0310154928303838,-0.000100050033358353,293.627867459643,0.05,0.0962208429534664
"01480700",155136000,15693.8074921461,4186.19195594549,535.983600891976,0.15,0.00701842396744978,3.87757115767267,730.409218912865,4412.17421125737,0.134929315722369,34692.1325403568,-0.18675675415078,-0.03978565335782,-0.00524444129447945,3743.75531011045,0.05,0.0386454466749576
"01480870",230144000,21554.5512905331,220.90332056406,665.154025925831,0.15,0.00550455467481271,16.7475,2240.24049064591,81.9190230746517,0.192345694949546,76066.7459643161,-0.310027670056544,-0.0344269547081245,-0.00540672212702804,6851.31690739167,0.05,0.032044476194023
"01480878",6758400,3438.31038750714,280.200577738099,126.94030357326,0.15,0.0232837505628903,13.50296875,322.964433513811,64.0012341937877,0.0919423075420423,1321.32540356839,-0.278559453868426,-0.0462623521948112,-0.0133531392624522,46.4910790144435,0.05,0.0201976033274971
"01480887",37120000,8685.83922517103,175.218352635695,373.083051946612,0.15,0.00964066049846951,18.7,863.454391176853,49.3656395337814,0.110645353316332,23979.6091758709,-0.355475902596728,-0.0405465108108165,-0.00674315909199982,398.110450297366,0.05,0.0142947733613244
"01481000",734720000,34372.1436484608,110.792131224574,1205.38070154966,0.15,0.0055958246217125,1,4420.05539010097,13952.7354805716,0.142337479113285,322990.654205608,-0.421170077323501,-0.0307966743623286,-0.0071612353494837,18391.8708581139,0.05,0.0234794261432924
"01481500",803840000,40114.8945462623,206.290757729481,1213.48716839186,0.15,0.00674281794349403,5.901875,4039.3682244317,586.412107356491,0.151067531594851,393950.722175021,-0.371063693158649,-0.0316888952477534,-0.00740103588001357,19819.8810535259,0.05,0.0225502382708983
"01482200",6195200,3827.17788691851,3060.20078848904,56.8559570835802,0.15,0.00759945734858414,8.13947648471107,910.448924703829,2095.17851676898,0.018464480850851,48.9379779099405,-0.599698068649262,-0.117865499634165,-0.0112173796891871,24.4689889549702,0.05,0.10911335854616
"01482500",37376000,6933.97020291006,106.232584270214,288.673473389923,0.15,0.00750137147310609,1,1344.76360937734,6383.71705368056,0.145183270394272,4649.10790144435,-0.29712958970387,-0.0435318071257846,-0.000100050033358353,342.565845369584,0.05,0.0485245057653845
"01483155",4428800,3992.6551056063,192.781186004166,177.610231572895,0.15,0.0092585177726894,1.785,88.5530420570364,5.73895923224523,0.172483898305575,2936.27867459643,-0.202732554054084,-0.0122602322092333,-0.000100050033358353,210.433305012745,0.05,0.019733576781064
"01483165",4582400,3142.49969901358,97.0317302282374,185.250627615676,0.15,0.00593762373227977,0.95,82.0290703631639,1092.28684927777,0.106362201230867,2936.27867459643,-0.346573590279972,-0.0211309093667206,-0.000100050033358353,68.0482582837723,0.05,0.0119292138052485
"01483170",11980800,5908.09634107334,141.854768348409,335.685273953285,0.15,0.00234623007731274,0.9,36.5556979981851,2022.91686278554,0.397538774322824,5444.35004248089,-0.434576938247607,-0.0191055236762708,-0.000100050033358353,513.848768054376,0.05,0.0204565598913377
"01483200",10393600,13688.741801158,6413.49981700107,165.684466368125,0.15,0.00711760828331217,3.46729317906466,28.3324577297597,7161.20985724383,0.110911533550574,9053.52591333902,-0.346573590279964,-0.0439951284179331,-0.0081678031014267,24.4689889549706,0.05,0.00925563917281663
"01483670",22937600,6390.99274829858,217.692601268678,240.496392854995,0.15,0.00740373084899581,13.175,785.652109703309,145.73757727855,0.13886239432519,10276.9753610875,-0.334808341574877,-0.0643104668074049,-0.0153186638491631,76.5634664401019,0.05,0.0186354418860218
"01483700",81664000,6298.26193078291,2915.96921115249,947.692053712705,0.15,0.0089866307971007,3.15886852722124,204.744154886611,2001.43228648241,0.129193687613226,85641.461342396,-0.22091637613953,-0.0635988766720002,-0.0200611595553737,269.158878504673,0.05,0.00978980442061916
"01484000",33024000,4739.4511752609,107.397322545909,463.654568773538,0.15,0.00849695978121903,17.0173828125,1538.70797042153,58.0891749017724,0.137336609141296,5138.48768054376,-0.346573590279974,-0.0367093666188307,-0.00630510325592788,293.627867459643,0.05,0.039853603526074
"01484018",31744000,6494.39849065393,3096.80127811455,1209.0064028596,0.15,0.00567385062875416,2.11568261607309,72.0464310630805,2622.6639208215,0.0746262716037433,19819.8810535259,-0.390079278774799,-0.0265703165733005,-0.0107382761038596,880.883602378926,0.05,0.0205620930179852
"01484050",7449600,5841.31288418629,2432.79000594004,190.479349920329,0.15,0.00449141906872615,3.43121797010988,179.909040703492,2040.40820843343,0.0697372703920681,2936.27867459643,-0.410490276034916,-0.0241162056816887,-0.00735952830884038,183.517417162277,0.05,0.00984053008925762
"01484100",7731200,3251.90738970265,59.3678656900728,311.051175432674,0.15,0.0131187651972171,0.752202701568603,472.075865097388,1875.69953339667,0.11317359947808,171.282922684792,-0.346573590279972,-0.0213574100298059,-0.00392207131532807,24.4689889549706,0.05,0.0580920420144368
"01484270",17536000,4894.86017581054,74.6321503458323,570.946999305022,0.15,0.00975720861865279,1,282.045636612219,1238.58579127169,0.172735150585054,31809.6856414613,-0.159226865559261,-0.0163384355774203,-0.00583355770129621,905.352591333902,0.05,0.00517644660236921
"01484500",13414400,1810.80473533617,141.689460627619,1187.3281786125,0.15,0.0113347204079591,1,4277.86414868051,696.42878706034,0.108237607785478,1933.05012744265,-0.202732554054085,-0.0294239472997937,-0.00540672212702763,173.729821580289,0.05,0.0495393483693183
"01484525",157952000,14338.3795957536,109.141510425509,837.838443589732,0.15,0.00948104924851395,1,1136.23650537113,6934.07212452984,0.133963626874987,31809.6856414613,-0.205325472570276,-0.0257829109302104,-0.00384662808277994,2373.49192863211,0.05,0.0321707803463485
"01484534",13388800,4121.87321901819,76.0818376778647,217.15827756412,0.15,0.00884956832915181,24.8359375,422.01713552532,81.5437674479604,0.0107846215902064,269.158878504673,-0.211217606163315,-0.0233614851181505,-0.00222258507871969,24.4689889549706,0.05,0.0359859977010778
"01484548",34816000,7299.90709885211,218.686079579475,259.001486550115,0.15,0.00735367779338367,19.0575,575.150545429556,232.700895739273,0.0840135806316843,2446.89889549702,-0.202732554054085,-0.0567984037605938,-0.0126787268149148,55.2020390824129,0.05,0.0670112603763973
"01484600",8883200,4068.40113017856,86.0731669135262,209.177869552463,0.15,0.00974671910363009,23.67642578125,147.487587037264,120.962856803824,0.10257954450831,5388.07136788446,-0.0930857331986777,-0.0419853845560265,-0.0288358433654434,24.4689889549702,0.05,0.0119163894424612
"01484654",17664000,4645.29299399903,394.789899469621,483.885581658147,0.15,0.00272049587699841,14.2012155151367,324.267382425515,49.6475178429904,0.0455960163593984,4893.79779099405,-0.346573590279972,-0.0337279013591153,-0.0155192889405702,190.858113848768,0.05,0.00574587398017779
"01484668",1331200,1614.28515156698,119.122510185115,69.3712422415466,0.15,0.00653805800329453,0.95,106.55506244851,505.767227640001,0.0454824041362996,212.146134239592,-0.346573590279969,-0.0262364264467492,-0.000100050033358353,24.4689889549706,0.05,0.0177850015786114
"01484695",5734400,3870.13651199308,52.0292899135737,149.700795840558,0.15,0.019642872764796,1.05,280.233876428495,3558.9342440293,0.136620432237218,48.9379779099405,-0.194913575627817,-0.0563702376010478,-0.0122041822030431,24.4689889549702,0.05,0.142061432699072
"0148471320",16332800,4505.62599237444,181.446078802211,221.903418472406,0.15,0.0101614075761203,23.698125,684.239366583364,97.1798645908158,0.1219473240458,1198.98045879354,-0.245581034428607,-0.047692407209031,-0.00953101798043259,63.6193712829227,0.05,0.0704561494007749
"01484719",3123200,2372.99850633325,371.867562822683,120.894856365935,0.15,0.00928315374825112,1.67732541093374,401.867279996331,767.476656857478,0.171418206800972,513.848768054376,-0.280772214420916,-0.0448024722526956,-0.00463129977271052,31.8096856414613,0.05,0.0597884663589187
"01484800",4864000,2520.07366372238,510.958889032969,168.643107588646,0.15,0.0078124818690278,2.46325551514854,381.463429917401,1787.51042184078,0.051653891757986,1052.16652506372,-0.210853098643162,-0.0492476485097796,-0.00531602538161437,24.4689889549702,0.05,0.0288339033550842
"01484981",9369600,3239.87672485532,107.703703903869,167.629948977053,0.15,0.00859797974186317,1,415.926749142993,3978.06252732384,0.0947691271236249,48.9379779099405,-0.202732554054085,-0.0559615787935425,-0.00903017346278273,24.4689889549702,0.05,0.122102831356325
"01484983",7116800,3030.30351959361,128.798514730891,188.124743658637,0.15,0.0130418590616502,23.8059301757812,531.665175029527,175.229973691779,0.111616732854029,489.379779099405,-0.24275390789085,-0.0693147180559944,-0.0157241872396932,24.4689889549702,0.05,0.0892839883582431
"01484985",32768000,7259.59400854359,205.427419709061,347.210577268311,0.15,0.00864723278982726,22,1023.76342171226,184.909598368136,0.0947889487887175,6851.31690739167,-0.202732554054063,-0.052609309589678,-0.015415067982726,24.4689889549702,0.05,0.0542194393520332
"01485000",154880000,7786.29384735198,3198.29376526396,1084.92380941792,0.15,0.00858073076167507,4.77557006289,1870.53981324712,4176.55354155074,0.146733426871982,24468.9889549702,-0.168236118310607,-0.04855078157817,-0.0100083458556982,611.724723874257,0.05,0.0573753550643277
"01485500",114944000,12971.5007827001,90.799215890006,402.262024467881,0.15,0.0132091207635881,20.2073669433594,1061.67006122591,608.510055742076,0.124104691188299,4649.10790144435,-0.143841036225891,-0.0682675880692651,-0.0112907721293208,269.158878504673,0.05,0.103407541274321
"01486000",12288000,3954.71880050537,1611.94322338936,306.924083757215,0.15,0.0118001350812492,3.61574112169263,517.076195466598,2420.61554411912,0.0988087579930916,1859.64316057774,-0.240026982549621,-0.0444685821261444,-0.0087011376989628,53.3913338997451,0.05,0.045447292309902
"01486500",49920000,8642.12724546033,1266.95977815794,487.180504353378,0.15,0.0074651854053647,1.84337851429497,730.711820803937,2299.04283202714,0.130848372266981,29362.7867459643,-0.159683945762962,-0.0328504066972036,-0.00549935761304068,440.441801189465,0.05,0.0219441274911824
"01487000",193024000,9071.84305551678,118.563232546366,1507.16174737793,0.15,0.0093029957545559,21.8239013671875,1044.44717582644,29.7937872854357,0.108587953094606,39150.3823279524,-0.215167894438657,-0.0194156014440958,-0.00392207131532817,4159.72812234495,0.05,0.0348462689963733
"01487060",3200000,2786.26874353083,100.402207556905,159.557571543262,0.15,0.00995803656200421,1,87.8878035864062,2815.83726770514,0.119656403864256,3180.96856414613,-0.134835965492709,-0.0822358912039951,-0.00758139719988232,24.4689889549702,0.05,0.0200972573975771
"01487150",7603200,6036.63275007277,68.5921339364781,539.15948794176,0.15,0.0139093079861815,1,293.155977424279,2114.97499838818,0.140291556301129,3915.03823279524,-0.201172490385961,-0.0287682072451782,-0.0150135761901777,164.333729821581,0.05,0.0191621112825991
"01487500",42752000,8734.55293647995,101.836671720476,403.400039518012,0.15,0.0106461911828331,1,1269.29379601096,6604.99388539177,0.121666222411891,3425.65845369584,-0.307355684136353,-0.0477479782024033,-0.0087011376989628,24.4689889549702,0.05,0.0493978692616856
"01487698",8268800,4351.42487889788,116.338468733897,251.073110303376,0.15,0.0135231647728128,14.485693359375,221.31782127574,35.7953878555489,0.152346398922181,3180.96856414613,-0.26534691349136,-0.023638877806423,-0.00533012311906945,28.3840271877655,0.05,0.0351481141129407
"01488500",119808000,8670.89648253926,127.469891845569,761.720487693852,0.15,0.00540651896555333,23.65171875,1447.68182506783,39.8988380640994,0.117202755193386,18107.051826678,-0.25903005883346,-0.0262364264467492,-0.0049392755329576,1419.20135938827,0.05,0.046575840488188
"01489000",18176000,5155.61433824548,82.69677350479,345.999774353395,0.15,0.0132416371382272,1,404.061183436479,3761.86106589792,0.128880229704196,3670.34834324554,-0.202732554054083,-0.0257829109302099,-0.00477813149402192,100.322854715378,0.05,0.0367782969202759
"01490000",38400000,6445.53555240073,80.0382952544455,391.413136696846,0.15,0.00917024086773374,27.31953125,788.772391972069,30.6458253048434,0.103276991277317,6361.93712829227,-0.202732554054085,-0.0336472236621213,-0.00334732861445113,293.627867459643,0.05,0.0463918430333891
"01491000",289280000,20293.3464356887,215.924579038234,664.233058743035,0.15,0.0122134501277597,19.14,1529.22099381253,263.365066741996,0.13065391327382,61172.4723874256,-0.202732554054085,-0.0454495685789999,-0.00965518759798804,1321.32540356839,0.05,0.0496756260182269
"01491500",218112000,7552.75253919036,385.479826861534,1138.39530192198,0.15,0.00685568887159827,1.60414571476151,3387.2476844771,4079.8717737138,0.133304974841394,88088.3602378926,-0.202732554054084,-0.0339507140316367,-0.00777594906532438,1308.11214953271,0.05,0.0347702364578506
"01492000",14976000,2671.13089625395,893.836459161364,234.559419613213,0.15,0.00597649771703501,2.77945905650142,1468.78674207326,1863.06193518364,0.0409864862823761,1712.82922684792,-0.346573590279973,-0.0655351984397885,-0.0125193446443457,24.4689889549702,0.05,0.0562285321160583
"01492500",20710400,6326.28275815412,1444.89468503947,486.020324470189,0.15,0.00215035346037636,1.82320746218282,212.720785461181,1527.80910636173,0.143473855761658,11255.7349192863,-0.346573590279896,-0.0352821374622738,-0.00571584138399503,440.441801189465,0.05,0.0153148193804584
"01493000",50432000,9363.55445832151,103.458760724279,462.032004221888,0.15,0.00531354683828889,1,379.04645256109,4294.87072486307,0.122261183655664,45047.4086660999,-0.202732554054082,-0.036101334553733,-0.00443570700846113,1150.0424808836,0.05,0.0137912162343225
"01493112",15667200,12785.1853144893,4669.77596328147,968.179941841257,0.15,0.000570762130978788,2.88952479611957,24.9894118540421,758.658833143342,0.162634598237662,13947.3237043331,-0.259349840098451,-0.0143894179660068,-0.00289875368732496,538.317757009346,0.05,0.0102710228096577
"01493500",32512000,9289.77149621212,125.124758748973,248.844614595847,0.15,0.0047308946176153,1.1,624.881910789182,1854.81437407904,0.0879545236873007,10032.2854715378,-0.255412811883031,-0.0248461359298501,-0.00160003413464395,489.379779099405,0.05,0.0144312656424271
"01494150",24320000,5686.81865750782,113.25167452117,217.941945806206,0.15,0.0060965614374337,1,716.530765707451,2897.81112880217,0.100293623491675,6851.31690739167,-0.346573590279978,-0.0325422400434626,-0.00425596144187996,188.411214953271,0.05,0.02970476484189
"01494850",24806400,5969.98346780081,95.2903947855693,504.26434545672,0.15,0.00279229820384686,1,287.101002531095,1434.61806732903,0.115589313771261,19791.7417162277,-0.437411892045281,-0.0209803179025425,-0.00473641887946511,724.28207306712,0.05,0.00764707442818524
"01495000",132096000,33326.8432615977,14900.4713156961,421.947750614135,0.15,0.0082413950091873,4.503590459575,82.3029082982894,7138.45389441392,0.132214244755619,107663.55140187,-0.458145365937072,-0.0282232467684217,-0.005419670234562,2446.89889549706,0.05,0.0111676336943791
"01495800",11161600,3804.74706756142,214.400536623936,121.786744171103,0.15,0.00778505963279965,19.7,298.676945454139,124.291408740094,0.0322989254708416,1248.40781648258,-0.296085631609976,-0.055004633691927,-0.0130734188003463,23.5881053525913,0.05,0.0351915263171501
"01496000",62208000,11228.901972243,232.59461282827,345.256790886758,0.15,0.00690085049569578,19.3,1376.46868432192,72.8498001503694,0.119654115285923,17617.6720475786,-0.465151552500573,-0.0387765531008763,-0.00632948503723121,1125.57349192863,0.05,0.0178177943118662
"01496200",23116800,5944.05696282631,1415.1150736875,827.123887992637,0.15,0.00139611570122223,1.49369864211669,76.8395625248097,2150.96613802119,0.114641610384932,15660.152931181,-0.423648930193594,-0.0356674943938733,-0.0071428620428087,318.096856414613,0.05,0.00987309890905897
"01496500",261120000,28857.8457025572,79.7586037196959,1425.57592455744,0.15,0.0172922277350557,1,1186.16190683733,30290.3155019796,0.159886350210759,14681.3933729822,-0.123470687533726,-0.0492476485097789,-0.0101931514906988,1247.91843670348,0.05,0.0810900852688286
"01498620",1735680000,45461.7177109323,203.823235482417,2213.99424217341,0.15,0.00893696575082056,7.8,4792.80031482935,2473.54081904063,0.198708462709589,658068.98895497,-0.263293201627317,-0.0628178961166497,-0.0153876065932375,22895.1435853866,0.05,0.0543439254470123
"01500000",263680000,6713.7216949231,735.596983170665,687.895072718219,0.15,0.00603924693161197,1.36011121410108,504.971853020171,1093.93898447908,0.216039847745277,17128.2922684792,-0.0322627755265327,-0.0671640975338981,-0.000100050033358353,1908.58113848768,0.05,0.131865868148148
"01500500",2513920000,57632.6762293177,93.1989433660573,2858.98800390455,0.15,0.0113899627950504,20.8490625,5233.30490864907,648.574248721391,0.174920850897174,430654.205607477,-0.174066549112884,-0.0575569673626924,-0.0117783035656389,23734.9192863211,0.05,0.0494163227306869
"01502000",152832000,12912.8830926234,174.52622020567,758.745263542155,0.15,0.00863380040221862,20.685,1296.87560559078,238.203662433583,0.167985600420147,19895.2455395072,-0.194290708073505,-0.0457628949499021,-0.012285513463318,1345.79439252336,0.05,0.0431319407407979
